"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","M3","TOT","IDX2015","M","2003-07",42.33925,
"CZE","M3","TOT","IDX2015","M","2003-08",43.22275,
"CZE","M3","TOT","IDX2015","M","2003-09",43.41062,
"CZE","M3","TOT","IDX2015","M","2003-10",43.43303,
"CZE","M3","TOT","IDX2015","M","2003-11",43.70603,
"CZE","M3","TOT","IDX2015","M","2003-12",44.10286,
"CZE","M3","TOT","IDX2015","M","2004-01",44.23612,
"CZE","M3","TOT","IDX2015","M","2004-02",44.22281,
"CZE","M3","TOT","IDX2015","M","2004-03",44.32655,
"CZE","M3","TOT","IDX2015","M","2004-04",44.8116,
"CZE","M3","TOT","IDX2015","M","2004-05",45.35804,
"CZE","M3","TOT","IDX2015","M","2004-06",45.50792,
"CZE","M3","TOT","IDX2015","M","2004-07",45.77584,
"CZE","M3","TOT","IDX2015","M","2004-08",46.17813,
"CZE","M3","TOT","IDX2015","M","2004-09",46.40273,
"CZE","M3","TOT","IDX2015","M","2004-10",46.63136,
"CZE","M3","TOT","IDX2015","M","2004-11",46.74953,
"CZE","M3","TOT","IDX2015","M","2004-12",46.48536,
"CZE","M3","TOT","IDX2015","M","2005-01",46.21528,
"CZE","M3","TOT","IDX2015","M","2005-02",46.43981,
"CZE","M3","TOT","IDX2015","M","2005-03",46.68879,
"CZE","M3","TOT","IDX2015","M","2005-04",47.15639,
"CZE","M3","TOT","IDX2015","M","2005-05",48.07209,
"CZE","M3","TOT","IDX2015","M","2005-06",48.51795,
"CZE","M3","TOT","IDX2015","M","2005-07",48.81116,
"CZE","M3","TOT","IDX2015","M","2005-08",49.08056,
"CZE","M3","TOT","IDX2015","M","2005-09",49.10284,
"CZE","M3","TOT","IDX2015","M","2005-10",49.49739,
"CZE","M3","TOT","IDX2015","M","2005-11",50.38005,
"CZE","M3","TOT","IDX2015","M","2005-12",51.03147,
"CZE","M3","TOT","IDX2015","M","2006-01",51.51576,
"CZE","M3","TOT","IDX2015","M","2006-02",52.03088,
"CZE","M3","TOT","IDX2015","M","2006-03",52.26886,
"CZE","M3","TOT","IDX2015","M","2006-04",53.00813,
"CZE","M3","TOT","IDX2015","M","2006-05",53.80474,
"CZE","M3","TOT","IDX2015","M","2006-06",54.12254,
"CZE","M3","TOT","IDX2015","M","2006-07",54.62064,
"CZE","M3","TOT","IDX2015","M","2006-08",55.3434,
"CZE","M3","TOT","IDX2015","M","2006-09",55.63648,
"CZE","M3","TOT","IDX2015","M","2006-10",56.0471,
"CZE","M3","TOT","IDX2015","M","2006-11",56.87092,
"CZE","M3","TOT","IDX2015","M","2006-12",57.66341,
"CZE","M3","TOT","IDX2015","M","2007-01",58.57141,
"CZE","M3","TOT","IDX2015","M","2007-02",59.30701,
"CZE","M3","TOT","IDX2015","M","2007-03",59.77803,
"CZE","M3","TOT","IDX2015","M","2007-04",60.85343,
"CZE","M3","TOT","IDX2015","M","2007-05",62.24747,
"CZE","M3","TOT","IDX2015","M","2007-06",62.69596,
"CZE","M3","TOT","IDX2015","M","2007-07",63.09424,
"CZE","M3","TOT","IDX2015","M","2007-08",63.85078,
"CZE","M3","TOT","IDX2015","M","2007-09",63.97276,
"CZE","M3","TOT","IDX2015","M","2007-10",64.39105,
"CZE","M3","TOT","IDX2015","M","2007-11",65.69898,
"CZE","M3","TOT","IDX2015","M","2007-12",67.01763,
"CZE","M3","TOT","IDX2015","M","2008-01",67.82338,
"CZE","M3","TOT","IDX2015","M","2008-02",68.17534,
"CZE","M3","TOT","IDX2015","M","2008-03",68.43114,
"CZE","M3","TOT","IDX2015","M","2008-04",69.00036,
"CZE","M3","TOT","IDX2015","M","2008-05",69.97266,
"CZE","M3","TOT","IDX2015","M","2008-06",70.13713,
"CZE","M3","TOT","IDX2015","M","2008-07",70.6334,
"CZE","M3","TOT","IDX2015","M","2008-08",71.88743,
"CZE","M3","TOT","IDX2015","M","2008-09",72.44375,
"CZE","M3","TOT","IDX2015","M","2008-10",73.06119,
"CZE","M3","TOT","IDX2015","M","2008-11",74.20063,
"CZE","M3","TOT","IDX2015","M","2008-12",76.01404,
"CZE","M3","TOT","IDX2015","M","2009-01",77.45556,
"CZE","M3","TOT","IDX2015","M","2009-02",77.84271,
"CZE","M3","TOT","IDX2015","M","2009-03",77.60903,
"CZE","M3","TOT","IDX2015","M","2009-04",77.53395,
"CZE","M3","TOT","IDX2015","M","2009-05",78.22072,
"CZE","M3","TOT","IDX2015","M","2009-06",77.75484,
"CZE","M3","TOT","IDX2015","M","2009-07",76.72939,
"CZE","M3","TOT","IDX2015","M","2009-08",76.41887,
"CZE","M3","TOT","IDX2015","M","2009-09",75.79257,
"CZE","M3","TOT","IDX2015","M","2009-10",75.66386,
"CZE","M3","TOT","IDX2015","M","2009-11",76.28717,
"CZE","M3","TOT","IDX2015","M","2009-12",77.10876,
"CZE","M3","TOT","IDX2015","M","2010-01",77.19212,
"CZE","M3","TOT","IDX2015","M","2010-02",76.53442,
"CZE","M3","TOT","IDX2015","M","2010-03",76.56847,
"CZE","M3","TOT","IDX2015","M","2010-04",77.35645,
"CZE","M3","TOT","IDX2015","M","2010-05",78.68528,
"CZE","M3","TOT","IDX2015","M","2010-06",79.29202,
"CZE","M3","TOT","IDX2015","M","2010-07",79.03061,
"CZE","M3","TOT","IDX2015","M","2010-08",78.68764,
"CZE","M3","TOT","IDX2015","M","2010-09",78.45686,
"CZE","M3","TOT","IDX2015","M","2010-10",78.42764,
"CZE","M3","TOT","IDX2015","M","2010-11",78.4434,
"CZE","M3","TOT","IDX2015","M","2010-12",78.93681,
"CZE","M3","TOT","IDX2015","M","2011-01",79.09666,
"CZE","M3","TOT","IDX2015","M","2011-02",78.79711,
"CZE","M3","TOT","IDX2015","M","2011-03",78.64122,
"CZE","M3","TOT","IDX2015","M","2011-04",78.88832,
"CZE","M3","TOT","IDX2015","M","2011-05",79.5575,
"CZE","M3","TOT","IDX2015","M","2011-06",79.34805,
"CZE","M3","TOT","IDX2015","M","2011-07",79.31386,
"CZE","M3","TOT","IDX2015","M","2011-08",79.57524,
"CZE","M3","TOT","IDX2015","M","2011-09",79.90623,
"CZE","M3","TOT","IDX2015","M","2011-10",80.45395,
"CZE","M3","TOT","IDX2015","M","2011-11",80.84435,
"CZE","M3","TOT","IDX2015","M","2011-12",81.92083,
"CZE","M3","TOT","IDX2015","M","2012-01",82.56328,
"CZE","M3","TOT","IDX2015","M","2012-02",82.83096,
"CZE","M3","TOT","IDX2015","M","2012-03",83.13419,
"CZE","M3","TOT","IDX2015","M","2012-04",83.37272,
"CZE","M3","TOT","IDX2015","M","2012-05",84.00616,
"CZE","M3","TOT","IDX2015","M","2012-06",84.24619,
"CZE","M3","TOT","IDX2015","M","2012-07",84.402,
"CZE","M3","TOT","IDX2015","M","2012-08",84.52585,
"CZE","M3","TOT","IDX2015","M","2012-09",84.28344,
"CZE","M3","TOT","IDX2015","M","2012-10",84.62454,
"CZE","M3","TOT","IDX2015","M","2012-11",85.26009,
"CZE","M3","TOT","IDX2015","M","2012-12",85.96889,
"CZE","M3","TOT","IDX2015","M","2013-01",86.49627,
"CZE","M3","TOT","IDX2015","M","2013-02",86.72216,
"CZE","M3","TOT","IDX2015","M","2013-03",87.02673,
"CZE","M3","TOT","IDX2015","M","2013-04",87.29488,
"CZE","M3","TOT","IDX2015","M","2013-05",87.51375,
"CZE","M3","TOT","IDX2015","M","2013-06",87.48614,
"CZE","M3","TOT","IDX2015","M","2013-07",88.12766,
"CZE","M3","TOT","IDX2015","M","2013-08",88.57378,
"CZE","M3","TOT","IDX2015","M","2013-09",88.36441,
"CZE","M3","TOT","IDX2015","M","2013-10",88.59642,
"CZE","M3","TOT","IDX2015","M","2013-11",89.44503,
"CZE","M3","TOT","IDX2015","M","2013-12",90.47643,
"CZE","M3","TOT","IDX2015","M","2014-01",90.74261,
"CZE","M3","TOT","IDX2015","M","2014-02",91.01698,
"CZE","M3","TOT","IDX2015","M","2014-03",91.57401,
"CZE","M3","TOT","IDX2015","M","2014-04",92.03448,
"CZE","M3","TOT","IDX2015","M","2014-05",92.61409,
"CZE","M3","TOT","IDX2015","M","2014-06",92.52895,
"CZE","M3","TOT","IDX2015","M","2014-07",92.55727,
"CZE","M3","TOT","IDX2015","M","2014-08",92.95208,
"CZE","M3","TOT","IDX2015","M","2014-09",93.00534,
"CZE","M3","TOT","IDX2015","M","2014-10",93.48757,
"CZE","M3","TOT","IDX2015","M","2014-11",94.46511,
"CZE","M3","TOT","IDX2015","M","2014-12",95.91948,
"CZE","M3","TOT","IDX2015","M","2015-01",96.71068,
"CZE","M3","TOT","IDX2015","M","2015-02",97.1338,
"CZE","M3","TOT","IDX2015","M","2015-03",97.72352,
"CZE","M3","TOT","IDX2015","M","2015-04",98.28342,
"CZE","M3","TOT","IDX2015","M","2015-05",99.1304,
"CZE","M3","TOT","IDX2015","M","2015-06",99.26694,
"CZE","M3","TOT","IDX2015","M","2015-07",99.69419,
"CZE","M3","TOT","IDX2015","M","2015-08",100.4667,
"CZE","M3","TOT","IDX2015","M","2015-09",101.1667,
"CZE","M3","TOT","IDX2015","M","2015-10",102.2316,
"CZE","M3","TOT","IDX2015","M","2015-11",103.5442,
"CZE","M3","TOT","IDX2015","M","2015-12",104.6478,
"CZE","M3","TOT","IDX2015","M","2016-01",105.2835,
"CZE","M3","TOT","IDX2015","M","2016-02",105.9415,
"CZE","M3","TOT","IDX2015","M","2016-03",106.4184,
"CZE","M3","TOT","IDX2015","M","2016-04",106.9884,
"CZE","M3","TOT","IDX2015","M","2016-05",108.0234,
"CZE","M3","TOT","IDX2015","M","2016-06",108.4391,
"CZE","M3","TOT","IDX2015","M","2016-07",108.7743,
"CZE","M3","TOT","IDX2015","M","2016-08",109.5771,
"CZE","M3","TOT","IDX2015","M","2016-09",110.0626,
"CZE","M3","TOT","IDX2015","M","2016-10",110.6374,
"CZE","M3","TOT","IDX2015","M","2016-11",111.9626,
"CZE","M3","TOT","IDX2015","M","2016-12",112.3868,
"CZE","M3","TOT","IDX2015","M","2017-01",113.0028,
"CZE","M3","TOT","IDX2015","M","2017-02",114.9421,
"CZE","M3","TOT","IDX2015","M","2017-03",116.796,
"CZE","M3","TOT","IDX2015","M","2017-04",118.8035,
"CZE","M3","TOT","IDX2015","M","2017-05",119.9283,
"CZE","M3","TOT","IDX2015","M","2017-06",119.6068,
"CZE","M3","TOT","IDX2015","M","2017-07",119.6142,
"CZE","M3","TOT","IDX2015","M","2017-08",120.5217,
"CZE","M3","TOT","IDX2015","M","2017-09",121.0099,
"CZE","M3","TOT","IDX2015","M","2017-10",120.8254,
"CZE","M3","TOT","IDX2015","M","2017-11",121.0119,
"CZE","M3","TOT","IDX2015","M","2017-12",121.4602,
"CZE","M3","TOT","IDX2015","M","2018-01",121.7839,
"CZE","M3","TOT","IDX2015","M","2018-02",122.7301,
"CZE","M3","TOT","IDX2015","M","2018-03",123.4866,
"CZE","M3","TOT","IDX2015","M","2018-04",124.028,
"CZE","M3","TOT","IDX2015","M","2018-05",125.2589,
"CZE","M3","TOT","IDX2015","M","2018-06",125.7526,
"CZE","M3","TOT","IDX2015","M","2018-07",125.615,
"CZE","M3","TOT","IDX2015","M","2018-08",126.2549,
"CZE","M3","TOT","IDX2015","M","2018-09",126.3901,
"CZE","M3","TOT","IDX2015","M","2018-10",126.6618,
"CZE","M3","TOT","IDX2015","M","2018-11",128.11,
"CZE","M3","TOT","IDX2015","M","2018-12",128.645,
"CZE","M3","TOT","IDX2015","M","2019-01",128.8671,
"CZE","M3","TOT","IDX2015","M","2019-02",130.1007,
"CZE","M3","TOT","IDX2015","M","2019-03",130.869,
"CZE","M3","TOT","IDX2015","M","2019-04",131.6797,
"CZE","M3","TOT","IDX2015","M","2019-05",133.3386,
"CZE","M3","TOT","IDX2015","M","2019-06",134.1232,
"CZE","M3","TOT","IDX2015","M","2019-07",134.3413,
"CZE","M3","TOT","IDX2015","M","2019-08",135.4179,
"CZE","M3","TOT","IDX2015","M","2019-09",136.1377,
"CZE","M3","TOT","IDX2015","M","2019-10",136.7444,
"CZE","M3","TOT","IDX2015","M","2019-11",137.9789,
"CZE","M3","TOT","IDX2015","M","2019-12",137.9657,
"CZE","M3","TOT","IDX2015","M","2020-01",138.4588,
"CZE","M3","TOT","IDX2015","M","2020-02",140.3484,
"CZE","M3","TOT","IDX2015","M","2020-03",142.8917,
"CZE","M3","TOT","IDX2015","M","2020-04",145.0838,
"CZE","M3","TOT","IDX2015","M","2020-05",146.1422,
"CZE","M3","TOT","IDX2015","M","2020-06",147.0545,
"CZE","M3","TOT","IDX2015","M","2020-07",147.8548,
"CZE","M3","TOT","IDX2015","M","2020-08",148.9332,
"CZE","M3","TOT","IDX2015","M","2020-09",150.6759,
"CZE","M3","TOT","IDX2015","M","2020-10",152.4343,
"CZE","M3","TOT","IDX2015","M","2020-11",153.2781,
"CZE","M3","TOT","IDX2015","M","2020-12",152.7728,
"CZE","M3","TOT","IDX2015","M","2021-01",153.5782,
"CZE","M3","TOT","IDX2015","M","2021-02",156.6682,
"CZE","M3","TOT","IDX2015","M","2021-03",158.9986,
"CZE","M3","TOT","IDX2015","M","2021-04",160.1879,
"CZE","M3","TOT","IDX2015","M","2021-05",161.0406,
"CZE","M3","TOT","IDX2015","M","2021-06",161.9499,
"CZE","M3","TOT","IDX2015","M","2021-07",162.7865,
"CZE","M3","TOT","IDX2015","M","2021-08",163.5496,
"CZE","M3","TOT","IDX2015","M","2021-09",164.182,
"CZE","M3","TOT","IDX2015","M","2021-10",164.6461,
"CZE","M3","TOT","IDX2015","M","2021-11",165.2357,
"CZE","M3","TOT","IDX2015","M","2021-12",164.134,
"CZE","M3","TOT","IDX2015","M","2022-01",163.8784,
"DNK","M3","TOT","IDX2015","M","1970-03",3.327022,
"DNK","M3","TOT","IDX2015","M","1970-04",3.349325,
"DNK","M3","TOT","IDX2015","M","1970-05",3.341128,
"DNK","M3","TOT","IDX2015","M","1970-06",3.29152,
"DNK","M3","TOT","IDX2015","M","1970-07",3.298657,
"DNK","M3","TOT","IDX2015","M","1970-08",3.311163,
"DNK","M3","TOT","IDX2015","M","1970-09",3.298118,
"DNK","M3","TOT","IDX2015","M","1970-10",3.321889,
"DNK","M3","TOT","IDX2015","M","1970-11",3.320083,
"DNK","M3","TOT","IDX2015","M","1970-12",3.298218,
"DNK","M3","TOT","IDX2015","M","1971-01",3.328163,
"DNK","M3","TOT","IDX2015","M","1971-02",3.434218,
"DNK","M3","TOT","IDX2015","M","1971-03",3.445151,
"DNK","M3","TOT","IDX2015","M","1971-04",3.387892,
"DNK","M3","TOT","IDX2015","M","1971-05",3.412113,
"DNK","M3","TOT","IDX2015","M","1971-06",3.46466,
"DNK","M3","TOT","IDX2015","M","1971-07",3.534374,
"DNK","M3","TOT","IDX2015","M","1971-08",3.563329,
"DNK","M3","TOT","IDX2015","M","1971-09",3.605431,
"DNK","M3","TOT","IDX2015","M","1971-10",3.589122,
"DNK","M3","TOT","IDX2015","M","1971-11",3.562968,
"DNK","M3","TOT","IDX2015","M","1971-12",3.592038,
"DNK","M3","TOT","IDX2015","M","1972-01",3.6167,
"DNK","M3","TOT","IDX2015","M","1972-02",3.659312,
"DNK","M3","TOT","IDX2015","M","1972-03",3.709013,
"DNK","M3","TOT","IDX2015","M","1972-04",3.766994,
"DNK","M3","TOT","IDX2015","M","1972-05",3.802093,
"DNK","M3","TOT","IDX2015","M","1972-06",3.82385,
"DNK","M3","TOT","IDX2015","M","1972-07",3.844202,
"DNK","M3","TOT","IDX2015","M","1972-08",3.885637,
"DNK","M3","TOT","IDX2015","M","1972-09",3.934174,
"DNK","M3","TOT","IDX2015","M","1972-10",3.964136,
"DNK","M3","TOT","IDX2015","M","1972-11",4.020948,
"DNK","M3","TOT","IDX2015","M","1972-12",4.093327,
"DNK","M3","TOT","IDX2015","M","1973-01",4.148824,
"DNK","M3","TOT","IDX2015","M","1973-02",4.191144,
"DNK","M3","TOT","IDX2015","M","1973-03",4.225288,
"DNK","M3","TOT","IDX2015","M","1973-04",4.263882,
"DNK","M3","TOT","IDX2015","M","1973-05",4.312827,
"DNK","M3","TOT","IDX2015","M","1973-06",4.367211,
"DNK","M3","TOT","IDX2015","M","1973-07",4.406117,
"DNK","M3","TOT","IDX2015","M","1973-08",4.454519,
"DNK","M3","TOT","IDX2015","M","1973-09",4.514557,
"DNK","M3","TOT","IDX2015","M","1973-10",4.565602,
"DNK","M3","TOT","IDX2015","M","1973-11",4.598406,
"DNK","M3","TOT","IDX2015","M","1973-12",4.622355,
"DNK","M3","TOT","IDX2015","M","1974-01",4.648037,
"DNK","M3","TOT","IDX2015","M","1974-02",4.674071,
"DNK","M3","TOT","IDX2015","M","1974-03",4.67714,
"DNK","M3","TOT","IDX2015","M","1974-04",4.68575,
"DNK","M3","TOT","IDX2015","M","1974-05",4.716368,
"DNK","M3","TOT","IDX2015","M","1974-06",4.725514,
"DNK","M3","TOT","IDX2015","M","1974-07",4.733556,
"DNK","M3","TOT","IDX2015","M","1974-08",4.775919,
"DNK","M3","TOT","IDX2015","M","1974-09",4.833502,
"DNK","M3","TOT","IDX2015","M","1974-10",4.8822,
"DNK","M3","TOT","IDX2015","M","1974-11",4.9741,
"DNK","M3","TOT","IDX2015","M","1974-12",5.035784,
"DNK","M3","TOT","IDX2015","M","1975-01",5.045527,
"DNK","M3","TOT","IDX2015","M","1975-02",5.101856,
"DNK","M3","TOT","IDX2015","M","1975-03",5.186793,
"DNK","M3","TOT","IDX2015","M","1975-04",5.262094,
"DNK","M3","TOT","IDX2015","M","1975-05",5.340711,
"DNK","M3","TOT","IDX2015","M","1975-06",5.469603,
"DNK","M3","TOT","IDX2015","M","1975-07",5.60765,
"DNK","M3","TOT","IDX2015","M","1975-08",5.71734,
"DNK","M3","TOT","IDX2015","M","1975-09",5.79929,
"DNK","M3","TOT","IDX2015","M","1975-10",5.965448,
"DNK","M3","TOT","IDX2015","M","1975-11",6.168248,
"DNK","M3","TOT","IDX2015","M","1975-12",6.260873,
"DNK","M3","TOT","IDX2015","M","1976-01",6.355097,
"DNK","M3","TOT","IDX2015","M","1976-02",6.540217,
"DNK","M3","TOT","IDX2015","M","1976-03",6.635415,
"DNK","M3","TOT","IDX2015","M","1976-04",6.644436,
"DNK","M3","TOT","IDX2015","M","1976-05",6.719182,
"DNK","M3","TOT","IDX2015","M","1976-06",6.767349,
"DNK","M3","TOT","IDX2015","M","1976-07",6.813318,
"DNK","M3","TOT","IDX2015","M","1976-08",6.856611,
"DNK","M3","TOT","IDX2015","M","1976-09",6.854707,
"DNK","M3","TOT","IDX2015","M","1976-10",6.864598,
"DNK","M3","TOT","IDX2015","M","1976-11",6.90483,
"DNK","M3","TOT","IDX2015","M","1976-12",6.965141,
"DNK","M3","TOT","IDX2015","M","1977-01",7.042852,
"DNK","M3","TOT","IDX2015","M","1977-02",7.112787,
"DNK","M3","TOT","IDX2015","M","1977-03",7.16076,
"DNK","M3","TOT","IDX2015","M","1977-04",7.227644,
"DNK","M3","TOT","IDX2015","M","1977-05",7.321764,
"DNK","M3","TOT","IDX2015","M","1977-06",7.369443,
"DNK","M3","TOT","IDX2015","M","1977-07",7.379846,
"DNK","M3","TOT","IDX2015","M","1977-08",7.426987,
"DNK","M3","TOT","IDX2015","M","1977-09",7.503331,
"DNK","M3","TOT","IDX2015","M","1977-10",7.589255,
"DNK","M3","TOT","IDX2015","M","1977-11",7.645595,
"DNK","M3","TOT","IDX2015","M","1977-12",7.661994,
"DNK","M3","TOT","IDX2015","M","1978-01",7.673442,
"DNK","M3","TOT","IDX2015","M","1978-02",7.675124,
"DNK","M3","TOT","IDX2015","M","1978-03",7.680691,
"DNK","M3","TOT","IDX2015","M","1978-04",7.713516,
"DNK","M3","TOT","IDX2015","M","1978-05",7.755785,
"DNK","M3","TOT","IDX2015","M","1978-06",7.839728,
"DNK","M3","TOT","IDX2015","M","1978-07",7.917566,
"DNK","M3","TOT","IDX2015","M","1978-08",7.95062,
"DNK","M3","TOT","IDX2015","M","1978-09",7.995248,
"DNK","M3","TOT","IDX2015","M","1978-10",8.015281,
"DNK","M3","TOT","IDX2015","M","1978-11",8.03145,
"DNK","M3","TOT","IDX2015","M","1978-12",8.104242,
"DNK","M3","TOT","IDX2015","M","1979-01",8.182373,
"DNK","M3","TOT","IDX2015","M","1979-02",8.260353,
"DNK","M3","TOT","IDX2015","M","1979-03",8.3677,
"DNK","M3","TOT","IDX2015","M","1979-04",8.466001,
"DNK","M3","TOT","IDX2015","M","1979-05",8.557528,
"DNK","M3","TOT","IDX2015","M","1979-06",8.617752,
"DNK","M3","TOT","IDX2015","M","1979-07",8.674053,
"DNK","M3","TOT","IDX2015","M","1979-08",8.731092,
"DNK","M3","TOT","IDX2015","M","1979-09",8.76616,
"DNK","M3","TOT","IDX2015","M","1979-10",8.841642,
"DNK","M3","TOT","IDX2015","M","1979-11",8.915198,
"DNK","M3","TOT","IDX2015","M","1979-12",8.936184,
"DNK","M3","TOT","IDX2015","M","1980-01",8.967541,
"DNK","M3","TOT","IDX2015","M","1980-02",9.001069,
"DNK","M3","TOT","IDX2015","M","1980-03",9.052892,
"DNK","M3","TOT","IDX2015","M","1980-04",9.087803,
"DNK","M3","TOT","IDX2015","M","1980-05",9.103354,
"DNK","M3","TOT","IDX2015","M","1980-06",9.169413,
"DNK","M3","TOT","IDX2015","M","1980-07",9.21574,
"DNK","M3","TOT","IDX2015","M","1980-08",9.278383,
"DNK","M3","TOT","IDX2015","M","1980-09",9.404995,
"DNK","M3","TOT","IDX2015","M","1980-10",9.568272,
"DNK","M3","TOT","IDX2015","M","1980-11",9.753704,
"DNK","M3","TOT","IDX2015","M","1980-12",9.862262,
"DNK","M3","TOT","IDX2015","M","1981-01",9.903942,
"DNK","M3","TOT","IDX2015","M","1981-02",10.00008,
"DNK","M3","TOT","IDX2015","M","1981-03",10.08456,
"DNK","M3","TOT","IDX2015","M","1981-04",10.18049,
"DNK","M3","TOT","IDX2015","M","1981-05",10.27708,
"DNK","M3","TOT","IDX2015","M","1981-06",10.3389,
"DNK","M3","TOT","IDX2015","M","1981-07",10.40407,
"DNK","M3","TOT","IDX2015","M","1981-08",10.65027,
"DNK","M3","TOT","IDX2015","M","1981-09",10.71031,
"DNK","M3","TOT","IDX2015","M","1981-10",10.61846,
"DNK","M3","TOT","IDX2015","M","1981-11",10.82757,
"DNK","M3","TOT","IDX2015","M","1981-12",10.91061,
"DNK","M3","TOT","IDX2015","M","1982-01",10.91096,
"DNK","M3","TOT","IDX2015","M","1982-02",11.021,
"DNK","M3","TOT","IDX2015","M","1982-03",11.11571,
"DNK","M3","TOT","IDX2015","M","1982-04",11.18365,
"DNK","M3","TOT","IDX2015","M","1982-05",11.24003,
"DNK","M3","TOT","IDX2015","M","1982-06",11.29443,
"DNK","M3","TOT","IDX2015","M","1982-07",11.44097,
"DNK","M3","TOT","IDX2015","M","1982-08",11.59072,
"DNK","M3","TOT","IDX2015","M","1982-09",11.65027,
"DNK","M3","TOT","IDX2015","M","1982-10",11.72598,
"DNK","M3","TOT","IDX2015","M","1982-11",11.82584,
"DNK","M3","TOT","IDX2015","M","1982-12",11.94952,
"DNK","M3","TOT","IDX2015","M","1983-01",12.12848,
"DNK","M3","TOT","IDX2015","M","1983-02",12.31365,
"DNK","M3","TOT","IDX2015","M","1983-03",12.581,
"DNK","M3","TOT","IDX2015","M","1983-04",12.90168,
"DNK","M3","TOT","IDX2015","M","1983-05",13.16513,
"DNK","M3","TOT","IDX2015","M","1983-06",13.47718,
"DNK","M3","TOT","IDX2015","M","1983-07",13.74848,
"DNK","M3","TOT","IDX2015","M","1983-08",13.93152,
"DNK","M3","TOT","IDX2015","M","1983-09",14.24056,
"DNK","M3","TOT","IDX2015","M","1983-10",14.49575,
"DNK","M3","TOT","IDX2015","M","1983-11",14.6788,
"DNK","M3","TOT","IDX2015","M","1983-12",15.03503,
"DNK","M3","TOT","IDX2015","M","1984-01",15.37568,
"DNK","M3","TOT","IDX2015","M","1984-02",15.60685,
"DNK","M3","TOT","IDX2015","M","1984-03",15.80437,
"DNK","M3","TOT","IDX2015","M","1984-04",15.9664,
"DNK","M3","TOT","IDX2015","M","1984-05",16.16055,
"DNK","M3","TOT","IDX2015","M","1984-06",16.39417,
"DNK","M3","TOT","IDX2015","M","1984-07",16.51702,
"DNK","M3","TOT","IDX2015","M","1984-08",16.75134,
"DNK","M3","TOT","IDX2015","M","1984-09",17.04036,
"DNK","M3","TOT","IDX2015","M","1984-10",17.37403,
"DNK","M3","TOT","IDX2015","M","1984-11",17.8057,
"DNK","M3","TOT","IDX2015","M","1984-12",17.90689,
"DNK","M3","TOT","IDX2015","M","1985-01",17.95308,
"DNK","M3","TOT","IDX2015","M","1985-02",18.19077,
"DNK","M3","TOT","IDX2015","M","1985-03",18.29265,
"DNK","M3","TOT","IDX2015","M","1985-04",18.44324,
"DNK","M3","TOT","IDX2015","M","1985-05",18.71522,
"DNK","M3","TOT","IDX2015","M","1985-06",18.94069,
"DNK","M3","TOT","IDX2015","M","1985-07",19.23511,
"DNK","M3","TOT","IDX2015","M","1985-08",19.68019,
"DNK","M3","TOT","IDX2015","M","1985-09",19.98777,
"DNK","M3","TOT","IDX2015","M","1985-10",20.06895,
"DNK","M3","TOT","IDX2015","M","1985-11",20.27525,
"DNK","M3","TOT","IDX2015","M","1985-12",20.68847,
"DNK","M3","TOT","IDX2015","M","1986-01",21.12677,
"DNK","M3","TOT","IDX2015","M","1986-02",21.49007,
"DNK","M3","TOT","IDX2015","M","1986-03",21.83648,
"DNK","M3","TOT","IDX2015","M","1986-04",22.05007,
"DNK","M3","TOT","IDX2015","M","1986-05",22.20981,
"DNK","M3","TOT","IDX2015","M","1986-06",22.23123,
"DNK","M3","TOT","IDX2015","M","1986-07",22.20123,
"DNK","M3","TOT","IDX2015","M","1986-08",22.24606,
"DNK","M3","TOT","IDX2015","M","1986-09",22.33207,
"DNK","M3","TOT","IDX2015","M","1986-10",22.47242,
"DNK","M3","TOT","IDX2015","M","1986-11",22.55466,
"DNK","M3","TOT","IDX2015","M","1986-12",22.65631,
"DNK","M3","TOT","IDX2015","M","1987-01",22.63851,
"DNK","M3","TOT","IDX2015","M","1987-02",22.56106,
"DNK","M3","TOT","IDX2015","M","1987-03",22.76226,
"DNK","M3","TOT","IDX2015","M","1987-04",22.9657,
"DNK","M3","TOT","IDX2015","M","1987-05",23.04919,
"DNK","M3","TOT","IDX2015","M","1987-06",23.31146,
"DNK","M3","TOT","IDX2015","M","1987-07",23.43208,
"DNK","M3","TOT","IDX2015","M","1987-08",23.48534,
"DNK","M3","TOT","IDX2015","M","1987-09",23.4671,
"DNK","M3","TOT","IDX2015","M","1987-10",23.46243,
"DNK","M3","TOT","IDX2015","M","1987-11",23.59049,
"DNK","M3","TOT","IDX2015","M","1987-12",23.6166,
"DNK","M3","TOT","IDX2015","M","1988-01",23.64436,
"DNK","M3","TOT","IDX2015","M","1988-02",23.62288,
"DNK","M3","TOT","IDX2015","M","1988-03",23.45168,
"DNK","M3","TOT","IDX2015","M","1988-04",23.48208,
"DNK","M3","TOT","IDX2015","M","1988-05",23.74325,
"DNK","M3","TOT","IDX2015","M","1988-06",24.00524,
"DNK","M3","TOT","IDX2015","M","1988-07",24.33787,
"DNK","M3","TOT","IDX2015","M","1988-08",24.46678,
"DNK","M3","TOT","IDX2015","M","1988-09",24.49899,
"DNK","M3","TOT","IDX2015","M","1988-10",24.56776,
"DNK","M3","TOT","IDX2015","M","1988-11",24.49643,
"DNK","M3","TOT","IDX2015","M","1988-12",24.75491,
"DNK","M3","TOT","IDX2015","M","1989-01",22.49386,
